YouTubeID,Start,End,Labels1,Labels2,AllLabels
pCbrZb_ajiw,240.0,250.0," ""/m/025_jnm","/m/09x0r"""," ""/m/025_jnm, /m/09x0r"""
pCecMtQGGEA,40.0,50.0," ""/m/09x0r","/m/0g6b5"""," ""/m/09x0r, /m/0g6b5"""
pDA7MxFtoS0,180.0,190.0," ""/m/01m2v","/m/09x0r"""," ""/m/01m2v, /m/09x0r"""
pDoCgld4xII,30.0,40.0," ""/m/07mzm6","/m/09x0r"""," ""/m/07mzm6, /m/09x0r"""
pJ1qQ9c3Niw,20.0,30.0," ""/m/07pc8lb","/m/09x0r"""," ""/m/07pc8lb, /m/09x0r"""
pLg9DYeIHyE,30.0,40.0," ""/m/07r_k2n","/m/09x0r"""," ""/m/07r_k2n, /m/09x0r"""
pLqvYlIX9MU,190.0,200.0," ""/m/07qqyl4","/m/09x0r"""," ""/m/07qqyl4, /m/09x0r"""
pP--79vW59k,200.0,210.0," ""/m/039jq","/m/09x0r"""," ""/m/039jq, /m/09x0r"""
pPvckjbBAxY,30.0,40.0," ""/m/07qsvvw","/m/09x0r"""," ""/m/07qsvvw, /m/09x0r"""
pSYKIG_sPQA,170.0,180.0," ""/m/07rkbfh","/m/09x0r"""," ""/m/07rkbfh, /m/09x0r"""
pYJtF1I3PRs,15.0,25.0," ""/m/0316dw","/m/09x0r"""," ""/m/0316dw, /m/09x0r"""
pYq4moB0Qd4,50.0,60.0," ""/m/07pws3f","/m/09x0r"""," ""/m/07pws3f, /m/09x0r"""
pZQls9pNmKI,180.0,190.0," ""/m/05rj2","/m/09x0r"""," ""/m/05rj2, /m/09x0r"""
pcYrTCGKyrU,30.0,40.0," ""/m/09x0r","/m/0brhx"""," ""/m/09x0r, /m/0brhx"""
pcbsRJ5xgNA,160.0,170.0," ""/m/07hvw1","/m/09x0r"""," ""/m/07hvw1, /m/09x0r"""
pgH6NIrbtwo,550.0,560.0," ""/m/07prgkl","/m/09x0r"""," ""/m/07prgkl, /m/09x0r"""
phaWZZdk8js,170.0,180.0," ""/m/03wwcy","/m/09x0r"""," ""/m/03wwcy, /m/09x0r"""
pixzK9nQK_I,220.0,230.0," ""/m/09x0r","/m/0llzx"""," ""/m/09x0r, /m/0llzx"""
pjunQedPkGY,30.0,40.0," ""/m/07qlwh6","/m/09x0r"""," ""/m/07qlwh6, /m/09x0r"""
pkqxZ9rNX_I,30.0,40.0," ""/m/01g90h","/m/09x0r"""," ""/m/01g90h, /m/09x0r"""
plbakcOhC4k,30.0,40.0," ""/m/07qcpgn","/m/09x0r"""," ""/m/07qcpgn, /m/09x0r"""
plcVnU8RZL4,30.0,40.0," ""/m/09x0r","/t/dd00018"""," ""/m/09x0r, /t/dd00018"""
pp5hFm89fOM,260.0,270.0," ""/m/07qw_06","/m/09x0r"""," ""/m/07qw_06, /m/09x0r"""
pscJEm_CBOg,230.0,240.0," ""/m/03cczk","/m/09x0r"""," ""/m/03cczk, /m/09x0r"""
ptBuOSntGho,60.0,70.0," ""/m/01m2v","/m/09x0r"""," ""/m/01m2v, /m/09x0r"""
pyowYWwvCFA,30.0,40.0," ""/m/07r4k75","/m/09x0r"""," ""/m/07r4k75, /m/09x0r"""
pzAZPMEK-tg,210.0,220.0," ""/m/0199g","/m/09x0r"""," ""/m/0199g, /m/09x0r"""
q0IHLkTusZ0,0.0,10.0," ""/m/07ppn3j","/m/09x0r"""," ""/m/07ppn3j, /m/09x0r"""
q0RPH_t09hU,170.0,180.0," ""/m/07prgkl","/m/09x0r"""," ""/m/07prgkl, /m/09x0r"""
q0_N1VsNtZY,6.0,16.0," ""/m/07r660_","/m/09x0r"""," ""/m/07r660_, /m/09x0r"""
q2q1MQAuOnE,420.0,430.0," ""/g/122z_qxw","/m/09x0r"""," ""/g/122z_qxw, /m/09x0r"""
q4xwYSHx35Y,370.0,380.0," ""/m/07qqyl4","/m/09x0r"""," ""/m/07qqyl4, /m/09x0r"""
qCVdVavRUWI,80.0,90.0," ""/m/04fgwm","/m/09x0r"""," ""/m/04fgwm, /m/09x0r"""
qF90ezvPe14,30.0,40.0," ""/m/02zsn","/m/09x0r"""," ""/m/02zsn, /m/09x0r"""
qHgo4wvBgiw,480.0,490.0," ""/m/07qc9xj","/m/09x0r"""," ""/m/07qc9xj, /m/09x0r"""
qHpKSXWluAo,30.0,40.0," ""/m/07rgt08","/m/09x0r"""," ""/m/07rgt08, /m/09x0r"""
qL45Jqj57iw,350.0,360.0," ""/m/07s12q4","/m/09x0r"""," ""/m/07s12q4, /m/09x0r"""
qNMNRAbIDoU,460.0,470.0," ""/m/07plz5l","/m/09x0r"""," ""/m/07plz5l, /m/09x0r"""
qPp2onMDFrI,10.0,20.0," ""/m/01hsr_","/m/09x0r"""," ""/m/01hsr_, /m/09x0r"""
qQpYLHEnu28,30.0,40.0," ""/m/09x0r","/t/dd00067"""," ""/m/09x0r, /t/dd00067"""
qSiNeKXt1po,70.0,80.0," ""/m/012xff","/m/0dv5r"""," ""/m/012xff, /m/0dv5r"""
qTe2SHAFf4s,170.0,180.0," ""/m/028ght","/m/09x0r"""," ""/m/028ght, /m/09x0r"""
qVyPub0cE4g,170.0,180.0," ""/m/07qsvvw","/m/09x0r"""," ""/m/07qsvvw, /m/09x0r"""
qW5-hZGGx9U,120.0,130.0," ""/m/01b_21","/m/09x0r"""," ""/m/01b_21, /m/09x0r"""
qWNanl8o-mM,30.0,40.0," ""/m/07q0yl5","/m/09x0r"""," ""/m/07q0yl5, /m/09x0r"""
qXf3sSzl9eY,6.0,16.0," ""/m/07pjwq1","/m/09x0r"""," ""/m/07pjwq1, /m/09x0r"""
qaiTVxEpeJM,70.0,80.0," ""/m/03q5_w","/m/09x0r"""," ""/m/03q5_w, /m/09x0r"""
qb8dYOgk2Mc,40.0,50.0," ""/m/07pp_mv","/m/09x0r"""," ""/m/07pp_mv, /m/09x0r"""
qd7Kzh5toYE,180.0,190.0," ""/m/09x0r","/m/0dv3j"""," ""/m/09x0r, /m/0dv3j"""
qeuMJ_YYZ-c,30.0,40.0," ""/m/04rmv","/m/09x0r"""," ""/m/04rmv, /m/09x0r"""
qk2FYQw_pmo,160.0,170.0," ""/m/01h8n0","/m/09x0r"""," ""/m/01h8n0, /m/09x0r"""
qkRCU-Ly70Y,260.0,270.0," ""/m/081rb","/m/09x0r"""," ""/m/081rb, /m/09x0r"""
qlH9XG3Gbmo,0.0,10.0," ""/m/09x0r","/t/dd00002"""," ""/m/09x0r, /t/dd00002"""
qoqNwg7MAb0,30.0,40.0," ""/m/07pqn27","/m/09x0r"""," ""/m/07pqn27, /m/09x0r"""
qpOs6i2X_0I,30.0,40.0," ""/m/07swgks","/m/09x0r"""," ""/m/07swgks, /m/09x0r"""
qrkIVsYuX4E,30.0,40.0," ""/m/09x0r","/t/dd00018"""," ""/m/09x0r, /t/dd00018"""
qtMYTzJ7R8E,90.0,100.0," ""/m/01hsr_","/m/09x0r"""," ""/m/01hsr_, /m/09x0r"""
qu1Oz1kBoRA,180.0,190.0," ""/m/02yds9","/m/09x0r"""," ""/m/02yds9, /m/09x0r"""
qvQ32kGdov0,260.0,270.0," ""/m/09x0r","/m/0gy1t2s"""," ""/m/09x0r, /m/0gy1t2s"""
qxkDfyczXu8,190.0,200.0," ""/m/09x0r","/m/0llzx"""," ""/m/09x0r, /m/0llzx"""
qyNPOCSy0ek,30.0,40.0," ""/m/01h82_","/m/09x0r"""," ""/m/01h82_, /m/09x0r"""
qzYRtoITqvA,60.0,70.0," ""/m/01s0vc","/m/09x0r"""," ""/m/01s0vc, /m/09x0r"""
qzjuZSvSo3Q,200.0,210.0," ""/m/024dl","/m/09x0r"""," ""/m/024dl, /m/09x0r"""
r-btllT6g4k,430.0,440.0," ""/m/01h8n0","/m/09x0r"""," ""/m/01h8n0, /m/09x0r"""
r1JkxDcu5Rw,20.0,30.0," ""/g/122z_qxw","/m/09x0r"""," ""/g/122z_qxw, /m/09x0r"""
r2RQXZoAs_Q,40.0,50.0," ""/m/04gxbd","/m/09x0r"""," ""/m/04gxbd, /m/09x0r"""
r4rxsWjsrpM,190.0,200.0," ""/m/07q0yl5","/m/09x0r"""," ""/m/07q0yl5, /m/09x0r"""
r7EyRf9uu-I,0.0,10.0," ""/m/07qyrcz","/m/09x0r"""," ""/m/07qyrcz, /m/09x0r"""
r7NasGE8x1Q,430.0,440.0," ""/m/024dl","/m/09x0r"""," ""/m/024dl, /m/09x0r"""
r97yc6BfFQ4,320.0,330.0," ""/m/02z32qm","/m/09x0r"""," ""/m/02z32qm, /m/09x0r"""
r9KfjPmbG6M,30.0,40.0," ""/m/06bz3","/m/09x0r"""," ""/m/06bz3, /m/09x0r"""
rDeldp48b1M,80.0,90.0," ""/m/0261r1","/m/09x0r"""," ""/m/0261r1, /m/09x0r"""
rF-N3jUEwHw,0.0,10.0," ""/m/0261r1","/m/09x0r"""," ""/m/0261r1, /m/09x0r"""
rFlYvsRGZMg,310.0,320.0," ""/m/09x0r","/t/dd00127"""," ""/m/09x0r, /t/dd00127"""
rH3ELJhPssI,60.0,70.0," ""/m/07rrlb6","/m/09x0r"""," ""/m/07rrlb6, /m/09x0r"""
rHe13ojmjxs,220.0,230.0," ""/m/07s12q4","/m/09x0r"""," ""/m/07s12q4, /m/09x0r"""
rJU0YG-TMQY,30.0,40.0," ""/m/02qldy","/m/09x0r"""," ""/m/02qldy, /m/09x0r"""
rKK6WmIfrmM,50.0,60.0," ""/m/04gxbd","/m/09x0r"""," ""/m/04gxbd, /m/09x0r"""
rMNs7CyE5M0,40.0,50.0," ""/m/09x0r","/t/dd00121"""," ""/m/09x0r, /t/dd00121"""
rMyw3Jrdm7A,30.0,40.0," ""/m/09x0r","/m/0llzx"""," ""/m/09x0r, /m/0llzx"""
rNhhTxnWY7c,100.0,110.0," ""/m/07qc9xj","/m/09x0r"""," ""/m/07qc9xj, /m/09x0r"""
rNsBCPAt0AU,560.0,570.0," ""/m/09x0r","/t/dd00013"""," ""/m/09x0r, /t/dd00013"""
rRLscm8G8Q0,20.0,30.0," ""/m/07qb_dv","/m/09x0r"""," ""/m/07qb_dv, /m/09x0r"""
rRom-lUCR44,30.0,40.0," ""/m/01h8n0","/m/09x0r"""," ""/m/01h8n0, /m/09x0r"""
rRriPNh_9Lk,30.0,40.0," ""/m/07pyf11","/m/09x0r"""," ""/m/07pyf11, /m/09x0r"""
rTHLYwJkfFE,100.0,110.0," ""/m/07qw_06","/m/09x0r"""," ""/m/07qw_06, /m/09x0r"""
rU1KT6YM1Z4,30.0,40.0," ""/m/09x0r","/m/0gvgw0"""," ""/m/09x0r, /m/0gvgw0"""
rUdwB8B9e1g,0.0,6.0," ""/m/07p6mqd","/m/09x0r"""," ""/m/07p6mqd, /m/09x0r"""
rZu17-r4qJc,30.0,40.0," ""/m/07r_k2n","/m/09x0r"""," ""/m/07r_k2n, /m/09x0r"""
raM61L4D-7Y,80.0,90.0," ""/g/122z_qxw","/m/09x0r"""," ""/g/122z_qxw, /m/09x0r"""
rabx240pooM,30.0,40.0," ""/m/07qcpgn","/m/09x0r"""," ""/m/07qcpgn, /m/09x0r"""
rbR4wvKtWLo,90.0,100.0," ""/m/07rrlb6","/m/09x0r"""," ""/m/07rrlb6, /m/09x0r"""
rcKeFoxK7DM,170.0,180.0," ""/m/07qc9xj","/m/09x0r"""," ""/m/07qc9xj, /m/09x0r"""
rd_UQS0w1Zc,300.0,310.0," ""/m/01m2v","/m/09x0r"""," ""/m/01m2v, /m/09x0r"""
rdkRhekgUjk,30.0,40.0," ""/m/01jg1z","/m/09x0r"""," ""/m/01jg1z, /m/09x0r"""
reJ5kW42OoM,20.0,30.0," ""/m/07rrlb6","/m/09x0r"""," ""/m/07rrlb6, /m/09x0r"""
reut_GHJPpM,260.0,270.0," ""/m/07pyy8b","/m/09x0r"""," ""/m/07pyy8b, /m/09x0r"""
rjhreFT66-k,120.0,130.0," ""/m/07pbtc8","/m/09x0r"""," ""/m/07pbtc8, /m/09x0r"""
rlzTUDvJX4s,10.0,20.0," ""/m/07r4k75","/m/09x0r"""," ""/m/07r4k75, /m/09x0r"""
rmy3Pr0Ba7Q,30.0,40.0," ""/m/07plz5l","/m/09x0r"""," ""/m/07plz5l, /m/09x0r"""
rpxqIoFfs1Q,350.0,360.0," ""/m/07q0yl5","/m/09x0r"""," ""/m/07q0yl5, /m/09x0r"""
ruf-EVEl3cg,420.0,430.0," ""/m/09x0r","/m/0llzx"""," ""/m/09x0r, /m/0llzx"""
rui3kVWgTUc,30.0,40.0," ""/m/07q0yl5","/m/09x0r"""," ""/m/07q0yl5, /m/09x0r"""
rvtjV8TcDp0,120.0,130.0," ""/m/09x0r","/t/dd00112"""," ""/m/09x0r, /t/dd00112"""
rx_uQykvquk,20.0,30.0," ""/m/07rjzl8","/m/09x0r"""," ""/m/07rjzl8, /m/09x0r"""
s05p-Wwh9R0,70.0,80.0," ""/m/09x0r","/t/dd00013"""," ""/m/09x0r, /t/dd00013"""
s0fa2bFsEuU,30.0,40.0," ""/m/09t49","/m/09x0r"""," ""/m/09t49, /m/09x0r"""
s2O6T_2K0V4,14.0,24.0," ""/m/07q0yl5","/m/09x0r"""," ""/m/07q0yl5, /m/09x0r"""
s4laeV-Z8FM,10.0,20.0," ""/m/0463cq4","/m/09x0r"""," ""/m/0463cq4, /m/09x0r"""
s4nhamYDOwY,470.0,480.0," ""/m/046dlr","/m/09x0r"""," ""/m/046dlr, /m/09x0r"""
s4wQi-0I2DE,30.0,40.0," ""/m/05tny_","/m/09x0r"""," ""/m/05tny_, /m/09x0r"""
sF78IpDx4K8,30.0,40.0," ""/m/07pp8cl","/m/09x0r"""," ""/m/07pp8cl, /m/09x0r"""
sH4ZBH0xz9Y,80.0,90.0," ""/m/05x_td","/m/09x0r"""," ""/m/05x_td, /m/09x0r"""
sQu5tNTPo3w,110.0,120.0," ""/m/07rkbfh","/m/09x0r"""," ""/m/07rkbfh, /m/09x0r"""
sYreJeN5GCw,280.0,290.0," ""/m/07qw_06","/m/09x0r"""," ""/m/07qw_06, /m/09x0r"""
s_FRrNNlP_I,70.0,80.0," ""/m/09x0r","/m/0gy1t2s"""," ""/m/09x0r, /m/0gy1t2s"""
s_nzvDUPsCU,0.0,10.0," ""/m/03v3yw","/m/09x0r"""," ""/m/03v3yw, /m/09x0r"""
saQj88FWGEw,420.0,430.0," ""/m/07rkbfh","/m/09x0r"""," ""/m/07rkbfh, /m/09x0r"""
scUEjO0ERX4,80.0,90.0," ""/m/07ppn3j","/m/09x0r"""," ""/m/07ppn3j, /m/09x0r"""
sfiifBtRerc,60.0,70.0," ""/m/05x_td","/m/09x0r"""," ""/m/05x_td, /m/09x0r"""
sggM4ikIIBM,410.0,420.0," ""/m/07pbtc8","/m/09x0r"""," ""/m/07pbtc8, /m/09x0r"""
sgs0pr3vzbM,140.0,150.0," ""/m/07mzm6","/m/09x0r"""," ""/m/07mzm6, /m/09x0r"""
shmUEieDFJg,50.0,60.0," ""/m/0316dw","/m/09x0r"""," ""/m/0316dw, /m/09x0r"""
snarUr9LmJk,130.0,140.0," ""/m/081rb","/m/09x0r"""," ""/m/081rb, /m/09x0r"""
sp-G4OnKwqs,30.0,40.0," ""/m/07qv_x_","/m/09x0r"""," ""/m/07qv_x_, /m/09x0r"""
sspVoY8hZEY,110.0,120.0," ""/m/01b_21","/m/09x0r"""," ""/m/01b_21, /m/09x0r"""
su8o__goGeU,140.0,150.0," ""/m/09x0r","/m/0llzx"""," ""/m/09x0r, /m/0llzx"""
swuX9ZvOMcU,400.0,410.0," ""/m/07pxg6y","/m/09x0r"""," ""/m/07pxg6y, /m/09x0r"""
swwNPIbLRgQ,30.0,40.0," ""/m/07qv4k0","/m/09x0r"""," ""/m/07qv4k0, /m/09x0r"""
t0903OliIqE,0.0,10.0," ""/m/07rjzl8","/m/09x0r"""," ""/m/07rjzl8, /m/09x0r"""
t0DHEldqfIc,100.0,110.0," ""/m/0790c","/m/09x0r"""," ""/m/0790c, /m/09x0r"""
t72LUnKPCSs,30.0,40.0," ""/m/07qyrcz","/m/09x0r"""," ""/m/07qyrcz, /m/09x0r"""
t904uZm2Gzg,30.0,40.0," ""/m/07qn4z3","/m/09x0r"""," ""/m/07qn4z3, /m/09x0r"""
tCptFGe_62s,80.0,90.0," ""/m/06h7j","/m/09x0r"""," ""/m/06h7j, /m/09x0r"""
tD6nayldWBk,40.0,50.0," ""/m/0939n_","/m/09x0r"""," ""/m/0939n_, /m/09x0r"""
tD8Gj7vkh-0,100.0,110.0," ""/m/0316dw","/m/09x0r"""," ""/m/0316dw, /m/09x0r"""
tEyZd0vWMFs,0.0,10.0," ""/m/07swgks","/m/09x0r"""," ""/m/07swgks, /m/09x0r"""
tFa6Jrsmx9c,280.0,290.0," ""/m/07p6mqd","/m/09x0r"""," ""/m/07p6mqd, /m/09x0r"""
tHKwFuK16yU,80.0,90.0," ""/m/01h8n0","/m/09x0r"""," ""/m/01h8n0, /m/09x0r"""
tMNqBc5ecUU,5.0,15.0," ""/m/09t49","/m/09x0r"""," ""/m/09t49, /m/09x0r"""
tNmXfPWODRo,160.0,170.0," ""/m/09x0r","/m/0fqfqc"""," ""/m/09x0r, /m/0fqfqc"""
tOnbheVe0nI,170.0,180.0," ""/m/06h7j","/m/09x0r"""," ""/m/06h7j, /m/09x0r"""
tQGupTCdpMM,80.0,90.0," ""/m/096m7z","/m/09x0r"""," ""/m/096m7z, /m/09x0r"""
tQuab99YMdE,120.0,130.0," ""/m/09x0r","/m/0llzx"""," ""/m/09x0r, /m/0llzx"""
tQvSDd6-ol4,30.0,40.0," ""/m/04rmv","/m/09x0r"""," ""/m/04rmv, /m/09x0r"""
tS4R6BdMYxs,0.0,10.0," ""/m/04fgwm","/m/09x0r"""," ""/m/04fgwm, /m/09x0r"""
tVVwjw_t0TM,30.0,40.0," ""/m/09x0r","/t/dd00088"""," ""/m/09x0r, /t/dd00088"""
tVZzdtnZaJk,30.0,40.0," ""/m/014zdl","/m/09x0r"""," ""/m/014zdl, /m/09x0r"""
tVsjc8ifKJI,60.0,70.0," ""/m/09x0r","/m/0fqfqc"""," ""/m/09x0r, /m/0fqfqc"""
tWeLlu_buE0,0.0,10.0," ""/m/07sx8x_","/m/09x0r"""," ""/m/07sx8x_, /m/09x0r"""
tX37f06M6_U,320.0,330.0," ""/m/039jq","/m/09x0r"""," ""/m/039jq, /m/09x0r"""
t_oA_XzhcIs,20.0,30.0," ""/m/046dlr","/m/09x0r"""," ""/m/046dlr, /m/09x0r"""
t_wObancF_A,20.0,30.0," ""/m/07rrlb6","/m/09x0r"""," ""/m/07rrlb6, /m/09x0r"""
tafhxGyuQP4,30.0,40.0," ""/m/07swgks","/m/09x0r"""," ""/m/07swgks, /m/09x0r"""
tc5k59uxChA,180.0,190.0," ""/m/07rn7sz","/m/09x0r"""," ""/m/07rn7sz, /m/09x0r"""
tcMaEUz9KLc,10.0,20.0," ""/m/07r4k75","/m/09x0r"""," ""/m/07r4k75, /m/09x0r"""
tcvHxsqSb6M,180.0,190.0," ""/m/09x0r","/m/0fqfqc"""," ""/m/09x0r, /m/0fqfqc"""
tfwZlNbZKnQ,570.0,580.0," ""/m/02rtxlg","/m/09x0r"""," ""/m/02rtxlg, /m/09x0r"""
tgSZdK0rkTA,80.0,90.0," ""/m/09x0r","/m/0lyf6"""," ""/m/09x0r, /m/0lyf6"""
thTd14ptEqU,580.0,590.0," ""/m/09x0r","/t/dd00127"""," ""/m/09x0r, /t/dd00127"""
ths0kj7tjr4,160.0,170.0," ""/m/07prgkl","/m/09x0r"""," ""/m/07prgkl, /m/09x0r"""
tujPpMX0Dbk,0.0,10.0," ""/m/07prgkl","/m/09x0r"""," ""/m/07prgkl, /m/09x0r"""
tvUY6ZMxI1A,30.0,40.0," ""/m/07qb_dv","/m/09x0r"""," ""/m/07qb_dv, /m/09x0r"""
twHoHA1a6x8,140.0,150.0," ""/m/07cx4","/m/09x0r"""," ""/m/07cx4, /m/09x0r"""
twJdQzi7x7Q,10.0,20.0," ""/m/07plz5l","/m/09x0r"""," ""/m/07plz5l, /m/09x0r"""
tx2FpNm_Exo,60.0,70.0," ""/m/05rj2","/m/09x0r"""," ""/m/05rj2, /m/09x0r"""
tzBL-_OTnNw,30.0,40.0," ""/m/07qv_x_","/m/09x0r"""," ""/m/07qv_x_, /m/09x0r"""
tzGwVu3rW7k,30.0,40.0," ""/m/07r5v4s","/m/09x0r"""," ""/m/07r5v4s, /m/09x0r"""
u0CgRmXMXNc,150.0,160.0," ""/m/0395lw","/m/09x0r"""," ""/m/0395lw, /m/09x0r"""
u0Hdru-E-vI,0.0,10.0," ""/m/09x0r","/m/0l15bq"""," ""/m/09x0r, /m/0l15bq"""
u1vff0lwD_M,30.0,40.0," ""/m/01m4t","/m/09x0r"""," ""/m/01m4t, /m/09x0r"""
u2SsuEO69F8,30.0,40.0," ""/m/09x0r","/t/dd00067"""," ""/m/09x0r, /t/dd00067"""
u3-nh4c9opA,30.0,40.0," ""/m/07swgks","/m/09x0r"""," ""/m/07swgks, /m/09x0r"""
u722TUnhWm4,20.0,30.0," ""/m/07p6mqd","/m/09x0r"""," ""/m/07p6mqd, /m/09x0r"""
u7NCDZx1--U,30.0,40.0," ""/m/07qz6j3","/m/09x0r"""," ""/m/07qz6j3, /m/09x0r"""
u8ptJ3t-IgU,30.0,40.0," ""/m/07q0yl5","/m/09x0r"""," ""/m/07q0yl5, /m/09x0r"""
u9suS-TECq4,0.0,10.0," ""/m/07mzm6","/m/09x0r"""," ""/m/07mzm6, /m/09x0r"""
uB3sM2cA6Wk,390.0,400.0," ""/m/09x0r","/m/0c2wf"""," ""/m/09x0r, /m/0c2wf"""
uCzyYinC_rM,40.0,50.0," ""/m/07sx8x_","/m/09x0r"""," ""/m/07sx8x_, /m/09x0r"""
uGcYtqGX-fs,30.0,40.0," ""/m/05rj2","/m/09x0r"""," ""/m/05rj2, /m/09x0r"""
uKoP9qz26RU,30.0,40.0," ""/m/07qv4k0","/m/09x0r"""," ""/m/07qv4k0, /m/09x0r"""
uLoqUGL9RK8,70.0,80.0," ""/m/07pc8lb","/m/09x0r"""," ""/m/07pc8lb, /m/09x0r"""
uMA7c4Vaufs,30.0,40.0," ""/m/024dl","/m/09x0r"""," ""/m/024dl, /m/09x0r"""
uMpXpoDfMWY,30.0,40.0," ""/m/07r5v4s","/m/09x0r"""," ""/m/07r5v4s, /m/09x0r"""
uQnjkqPH8YU,30.0,40.0," ""/m/02dgv","/m/09x0r"""," ""/m/02dgv, /m/09x0r"""
uRIzEtwt8MY,160.0,170.0," ""/m/09x0r","/m/0chx_"""," ""/m/09x0r, /m/0chx_"""
uSItpibTSVk,23.0,33.0," ""/m/07qlwh6","/m/09x0r"""," ""/m/07qlwh6, /m/09x0r"""
uYNHHuIt_zE,210.0,220.0," ""/m/07rrh0c","/m/09x0r"""," ""/m/07rrh0c, /m/09x0r"""
uZZWqwLKJsQ,50.0,60.0," ""/m/07qc9xj","/m/09x0r"""," ""/m/07qc9xj, /m/09x0r"""
u_KvEmvnBgc,30.0,40.0," ""/m/07s0dtb","/m/09x0r"""," ""/m/07s0dtb, /m/09x0r"""
u_rO6lKShdE,20.0,30.0," ""/m/07rrlb6","/m/09x0r"""," ""/m/07rrlb6, /m/09x0r"""
ua7XE2Vi6w0,20.0,30.0," ""/m/01hnzm","/m/09x0r"""," ""/m/01hnzm, /m/09x0r"""
uabDngtAPd4,110.0,120.0," ""/m/01z47d","/m/09x0r"""," ""/m/01z47d, /m/09x0r"""
ud70fc_P5g0,0.0,10.0," ""/m/07pyy8b","/m/09x0r"""," ""/m/07pyy8b, /m/09x0r"""
ufr3NGvQHhY,30.0,40.0," ""/m/07p6mqd","/m/09x0r"""," ""/m/07p6mqd, /m/09x0r"""
uh_s3OjSZ_w,230.0,240.0," ""/m/02g901","/m/09x0r"""," ""/m/02g901, /m/09x0r"""
ukMq8vQS9Rs,1.0,11.0," ""/m/07qcpgn","/m/09x0r"""," ""/m/07qcpgn, /m/09x0r"""
ukXiYfZzrrI,230.0,240.0," ""/m/02p3nc","/m/09x0r"""," ""/m/02p3nc, /m/09x0r"""
um7oN8j9nTU,50.0,60.0," ""/m/07mzm6","/m/09x0r"""," ""/m/07mzm6, /m/09x0r"""
umNOzVUdHTk,410.0,420.0," ""/m/09x0r","/m/0c2wf"""," ""/m/09x0r, /m/0c2wf"""
unG5jJy6fyo,30.0,40.0," ""/m/07q0yl5","/m/09x0r"""," ""/m/07q0yl5, /m/09x0r"""
uovp63FkFaY,70.0,80.0," ""/m/07pp8cl","/m/09x0r"""," ""/m/07pp8cl, /m/09x0r"""
upkZl6g54wY,130.0,140.0," ""/m/07s04w4","/m/09x0r"""," ""/m/07s04w4, /m/09x0r"""
urmV1BRDabI,200.0,210.0," ""/m/02cz_7","/m/09x0r"""," ""/m/02cz_7, /m/09x0r"""
uw0Piewnkmw,70.0,80.0," ""/m/07rrlb6","/m/09x0r"""," ""/m/07rrlb6, /m/09x0r"""
uzUtOG-q7gw,9.0,19.0," ""/m/07qz6j3","/m/09x0r"""," ""/m/07qz6j3, /m/09x0r"""
v2NUhsYMq5o,130.0,140.0," ""/m/02g901","/m/09x0r"""," ""/m/02g901, /m/09x0r"""
v5IoquwjX3w,80.0,90.0," ""/m/04gxbd","/m/09x0r"""," ""/m/04gxbd, /m/09x0r"""
v7doS4KQ13U,30.0,40.0," ""/m/07pdhp0","/m/09x0r"""," ""/m/07pdhp0, /m/09x0r"""
vDk38dJu_us,40.0,50.0," ""/m/09x0r","/t/dd00088"""," ""/m/09x0r, /t/dd00088"""
vDxsGue08JI,70.0,80.0," ""/m/02p3nc","/m/09x0r"""," ""/m/02p3nc, /m/09x0r"""
vFWqtnsDWIY,110.0,120.0," ""/m/09x0r","/t/dd00112"""," ""/m/09x0r, /t/dd00112"""
vGdfIUCkVEU,100.0,110.0," ""/m/03qc9zr","/m/09x0r"""," ""/m/03qc9zr, /m/09x0r"""
vH-1DtGfSDQ,30.0,40.0," ""/m/07q0yl5","/m/09x0r"""," ""/m/07q0yl5, /m/09x0r"""
vIy0EtEeLEw,200.0,210.0," ""/m/028ght","/m/09x0r"""," ""/m/028ght, /m/09x0r"""
vOmHfeCJvNg,70.0,80.0," ""/m/01s0vc","/m/09x0r"""," ""/m/01s0vc, /m/09x0r"""
vPWthAczEa0,30.0,40.0," ""/m/01h82_","/m/09x0r"""," ""/m/01h82_, /m/09x0r"""
vSrP2g8zUoY,330.0,340.0," ""/m/09x0r","/m/0lyf6"""," ""/m/09x0r, /m/0lyf6"""
vSxD1_iQEGI,30.0,40.0," ""/m/07pjwq1","/m/09x0r"""," ""/m/07pjwq1, /m/09x0r"""
vTJ4hSEquZ4,510.0,520.0," ""/m/03v3yw","/m/09x0r"""," ""/m/03v3yw, /m/09x0r"""
vUXCWzZyMew,20.0,30.0," ""/m/09x0r","/m/0k65p"""," ""/m/09x0r, /m/0k65p"""
veaAVn2NHAk,320.0,330.0," ""/m/09x0r","/m/0chx_"""," ""/m/09x0r, /m/0chx_"""
vfhzc8JiAQ4,30.0,40.0," ""/m/07pjwq1","/m/09x0r"""," ""/m/07pjwq1, /m/09x0r"""
vk7az2nLflY,60.0,70.0," ""/m/03fwl","/m/0jbk"""," ""/m/03fwl, /m/0jbk"""
vmAsxFQbEg4,190.0,200.0," ""/m/028v0c","/m/09x0r"""," ""/m/028v0c, /m/09x0r"""
vmC2NyFJ-i8,280.0,290.0," ""/m/07qcx4z","/m/09x0r"""," ""/m/07qcx4z, /m/09x0r"""
voHJul8HHVE,40.0,50.0," ""/m/03q5_w","/m/09x0r"""," ""/m/03q5_w, /m/09x0r"""
